date,employee_title,location,employee_status,review_title,main_text,pros,cons,rating_overall,company_name
Sat May 19 2018 15:56:39 GMT+0900 (Korean Standard Time), Assistant Manager,"Queens Village, NY",Current Employee ,Assistant Store manager,I have been working at Payless ShoeSource full-time for more than a year,30% associates discount Nothing else good about this company,"Meal break Management, schedule,no flexibility,cannot contact an human resource if you have any issue cause there not one that’s what they say when you call the customer service.","1.0
★★★★★",Payless-ShoeSource
Sat May 19 2018 18:04:00 GMT+0900 (Korean Standard Time),,, ,Cashier/customer service,I worked at Payless ShoeSource,Discounts and there is no dress code,"Low pay, no advancement","1.0
★★★★★",Payless-ShoeSource
Sat Apr 28 2018 07:55:46 GMT+0900 (Korean Standard Time),,,Former Employee ,For High Schoolers,I worked at Payless ShoeSource part-time,"Awesome management, supportive team, customers","Theft is blamed on you, gossip within workplace, stressful environment to push sales","3.0
★★★★★",Payless-ShoeSource
Fri Apr 27 2018 07:21:29 GMT+0900 (Korean Standard Time), Store Leader,,Current Employee ,Meh.,I have been working at Payless ShoeSource full-time for more than 3 years,Very easy job. So long as you hit ur numbers they leave u alone. Always something to do. Your paid to talk to people,All they care about is numbers Staffing is so hard They pay u as little as possible If ur management ur always stressed,"3.0
★★★★★",Payless-ShoeSource
Sun Apr 22 2018 15:01:33 GMT+0900 (Korean Standard Time),,,Former Employee ,Need better pay,I worked at Payless ShoeSource part-time for less than a year,As many hour as I wanted in a mall store,No one in management listens to the associates and it's very discouraging especially when new managers come in.,"3.0
★★★★★",Payless-ShoeSource
Sat Apr 21 2018 08:40:39 GMT+0900 (Korean Standard Time),,,Current Employee ,Demand Planning and Allocation Manager,I have been working at Payless ShoeSource full-time,Middle management provides autonomy and discretion. Highly trained workforce and unique opportunities for global experience.,"Poor upper management, low morale, lack of credibility in upper management and struggling financial performance.","3.0
★★★★★",Payless-ShoeSource
Thu Apr 05 2018 20:11:18 GMT+0900 (Korean Standard Time), Key Holder,"Boca Raton, FL",Current Employee ,Payless shoes,I have been working at Payless ShoeSource part-time for more than a year,"Good hours, decent pay, promotions, associate discount, a lot of associate coupons","working alone, high expectations, old technology","4.0
★★★★★",Payless-ShoeSource
Tue May 08 2018 23:15:16 GMT+0900 (Korean Standard Time), Store Associate/Key Holder,,Former Employee ,The Epitome of Retail Horror Stories,I worked at Payless ShoeSource part-time,There is a generous employee discount (30% which can be added on top of sale). My coworkers and first manager are the only reasons I stayed as long as I did.,"-Corporate is absolutely terrible about communicating, setting realistic goals, and supporting stores. District managers for my location were hired externally and did not know the first thing about what day-to-day operations at the store level were like. Incredibly cold and rude during store visits. -There is also no clear review structure or any kind of incentives to back up goals which leads to low motivation and very high turnover. I was a key holder and was assigned tasks far beyond my job description (I basically did everything an assistant manager does without the benefits), yet it took a state law that was passed to increase minimum wage for me to get any kind of raise in nearly two years. We went through at least ten part timers and two store managers within my time there and there were numerous occasions where hours got cut due to lack of payroll. -Inventory management was atrocious; we were either way overstocked or severely understocked and never with items that were in demand from our customers. I went into a store recently and saw shoes on clearance that were there when I first started in 2015. I am not surprised that the company had to file for bankruptcy protection and closed hundreds of stores; they got far too expansion-happy and don't care about actually retaining current stores/employees.","1.0
★★★★★",Payless-ShoeSource
Mon May 07 2018 18:00:10 GMT+0900 (Korean Standard Time), Store Manager,,Former Employee ,Horrible place to work,I worked at Payless ShoeSource full-time for more than a year,Discount was great 30% off every thing 50% off one item a month And very customer service orientated. Very easy job to do,No support from upper management No help with training Low hours for associates Understaffed Payed very low Too much work load No time to have a life.....,"1.0
★★★★★",Payless-ShoeSource
Fri Apr 13 2018 19:12:45 GMT+0900 (Korean Standard Time),,, ,Payless she be called Stay Stressed,I have been working at Payless ShoeSource,Payless has good benefits package you get an hour break for working more than 6 hours you get a great discount,"Stressed everyday from running shoes and customer service and long hours. Not allowed over time pay if you happen to work over 45 hours as a store leader. Only care about customers they do not care about the associate who work Excessively. Not rewarded for anything good you do. Group leaders/ district leaders pick at any small issue and make it bigger than it has to be. You have no life seriously. Anything good you do is over shadowed by any mistake or something you forgot! Not allowed to take off on Fridays which is unrealistic because sometimes things happen. Expect you to work the days consistently to what it says for requirements as if you are a robot. Expect you to complete things in short periods of time that my take longer than the allocated time frame. DL/GL do not listen. You cannot have an opinion, if you do be prepared to be shut down. Be prepared to be written and and your job dangled in your face. Don’t try to call corporate if you have issues with anyone. They don’t care either. Best thing to do is find another job because no matter what you say or do doesn’t matter at all. If you work for this company be prepared to work like a dog and don’t complain about anything.","2.0
★★★★★",Payless-ShoeSource
Sat Apr 14 2018 11:19:11 GMT+0900 (Korean Standard Time), Assistant Manager,,Current Employee ,Used to be a 5 star company,I have been working at Payless ShoeSource full-time for more than 3 years,The people. We work for people not a company.,Payless let some of their best talent go when they reorganized. They have promoted people that aren't ready just to save money.,"2.0
★★★★★",Payless-ShoeSource
Mon Mar 26 2018 19:17:05 GMT+0900 (Korean Standard Time), Store Manager,"Saint Louis, MO",Current Employee ,"Hello, IT'S RETAIL people",I have been working at Payless ShoeSource full-time for more than a year,"Great Benefits, Great Pay. Company cares about the employees but of course, Business is Business and they care about ""the bottom line"".",How you are treated depends on your immediate supervisor. No complaints in that area personally. Training could be better.,"5.0
★★★★★",Payless-ShoeSource
Wed Mar 28 2018 07:34:57 GMT+0900 (Korean Standard Time),,,Former Employee ,Store Associate,I worked at Payless ShoeSource part-time,"The best job ever. Amazing management, so great! Very sad stores are closing.","tant changing of protocol, the way the of changing sale tags is very tedious and can cause error.","5.0
★★★★★",Payless-ShoeSource
Mon Apr 09 2018 11:45:41 GMT+0900 (Korean Standard Time),,,Former Employee ,Store Leader,I worked at Payless ShoeSource full-time,"Fast -paced, friendly people, good employee discounts","Not enough resources, under staffed","3.0
★★★★★",Payless-ShoeSource
Mon Apr 09 2018 08:28:06 GMT+0900 (Korean Standard Time),,"Greensboro, NC",Former Employee ,Payless is a mess,I worked at Payless ShoeSource part-time for more than a year,"Very relaxed, easy going job, recurring customers, convient job","Poor management, drama, unorganized, high turnover rate","2.0
★★★★★",Payless-ShoeSource
Sat Apr 07 2018 09:21:19 GMT+0900 (Korean Standard Time),,,Current Employee ,OverWorked and UnderPaid,I have been working at Payless ShoeSource full-time,"Great experience in getting the manager roles, and learning leadership.","Not paid enough, hours are cut.","3.0
★★★★★",Payless-ShoeSource
Fri Apr 06 2018 11:41:52 GMT+0900 (Korean Standard Time),,,Current Employee ,Don’t work here,I have been working at Payless ShoeSource part-time,"Easy-work, slow, flexible dress code","Poor management, they don’t back up their emplyees","2.0
★★★★★",Payless-ShoeSource
Tue Apr 03 2018 10:37:07 GMT+0900 (Korean Standard Time), Store Manager,,Current Employee ,Store Manager,I have been working at Payless ShoeSource full-time for more than 3 years,"Ability to make your own schedule, good pay, associate discounts, friendly environment","Working holidays and weekends, no work life balance, expect to much, payroll is horrible, left alone majority of the time","2.0
★★★★★",Payless-ShoeSource
Mon Apr 02 2018 10:39:40 GMT+0900 (Korean Standard Time),,,Former Employee ,Sales Leader,I worked at Payless ShoeSource full-time,Some of the BEST associates in retail work here.,Work life balance is it.,"3.0
★★★★★",Payless-ShoeSource
